Username,Rating,Review,App
Pengguna Google,2,aplikasi terberat,Shopee
Pengguna Google,5,mantab kaka,Shopee
Pengguna Google,3,shopee on time,Shopee
Pengguna Google,4,kadang sesuai pesanan kadang gak sesuai pesanan,Shopee
Pengguna Google,5,selalu berkualitas,Shopee
Pengguna Google,5,cukup tau,Shopee
Pengguna Google,5,pelayanan sangat baik dan ramah,Shopee
Pengguna Google,5,"puas belanja di shopee, sejauh ini belum ada yg mengecewakan",Shopee
Pengguna Google,2,"barang nya ngak sampe tepat waktu,kata nya sampe taggl 31 ini sampe nya tanggal tanggal 17 depan",Shopee
Pengguna Google,5,Bagus bgt,Shopee
Pengguna Google,5,bagus bgt,Shopee
Pengguna Google,5,good,Shopee
Pengguna Google,5,tempat belanja yang mudah,Shopee
Pengguna Google,5,shopeee tetap yg ter keren.,Shopee
Pengguna Google,5,suka banget belanja disini barang apapun ada data konsumen juga terjaga dengan aman. beda sama toko sebelah yang warnanya hijau. belanja dg nominal 300 rb aja data udah bocor jadi kenak penipuan. disini udh habis berjuta2 data pelanggan tetap aman mkasih shopee.,Shopee
Pengguna Google,1,apk lelet kli padahal kuota ful sinyal Ful hadeh,Shopee
Pengguna Google,1,Kembalikan fitur blokir pengguna !,Shopee
Pengguna Google,1,aplikasi sampah udh byk yg pindah ke tiktok shop lbih murah ongkir gk ada batasan gk ribet s. pinjam apalagi mahal bungany klo ada minus bintang satu aku ksh,Shopee
Pengguna Google,5,mntap semoga lancar terus,Shopee
Pengguna Google,5,sangat oke,Shopee
Pengguna Google,5,aplikasi shopee nya sangat lah bagus,Shopee
Pengguna Google,5,selama saya menggunakan aplikasi ini sangat membantu dalam berbelanja. terima kasih shopee,Shopee
Pengguna Google,5,"Banyak diskon dan ongkir gratis, mantavs....",Shopee
Pengguna Google,5,mantap shopee,Shopee
Pengguna Google,1,"kenapa selalu berat walaupun sudah pakai hp keluaran terbaru, agak risih sih kalau mau belanja",Shopee
Pengguna Google,5,terimakasih,Shopee
Pengguna Google,5,Bagus aflikasinya lancar juga saya suka,Shopee
Pengguna Google,3,sekarang pakai shopee kecewa event ramadhan paket banyak gak sampai rumah dan dibatalkan sistem tolong diperbaiki lagi ekspedisi milik kalian.,Shopee
Pengguna Google,1,login sekarang sudah. masukin 4 akun beda jenis masih di tolak,Shopee
Pengguna Google,1,"Dulu masih bisa mengajukan keluhan melalui telfon dan email, penanganan cepat, dan pasti teratasi.. menurut saya pelayanan keluhan pelanggan sangat memuaskan.. Tapi sekarang kita tidak bisa ajukan keluhan bahkan melalui chat CS Shopee, keluhan2 hanya di tangani oleh chatbot",Shopee
Pengguna Google,4,tolong bisa di percepat pengiriman,Shopee
Pengguna Google,5,"mudah dalam bebelanja , harga terjangkau , ongkir bersahabat , pengiriman barang cepat , kurir amanah ....cek dulu baru bayar ... Shopee mantap ...sip dah ..👍👍👍 langganan belanja di shopee udah taunan semoga kedepan dapat diskon belanja instan ....👍👍👍👍👍👍👍👍",Shopee
Pengguna Google,1,yang jualan di shope banyak yang nipu,Shopee
Pengguna Google,5,selalu dpat free ongkir dan tidak ribet untuk proses pencarian barang,Shopee
Pengguna Google,5,selalu amanah kualitas barangnya.,Shopee
Pengguna Google,5,ok shoope,Shopee
Pengguna Google,5,lebih di perhatikan untuk jasa pengiriman kak. karna pernah barang sayatidak sapai alamat saya dan hilang atau nyasar kemana,Shopee
Pengguna Google,5,terus perbaiki n tingkatkan kualitasnya,Shopee
Pengguna Google,5,Puaaaasssss,Shopee
Pengguna Google,5,sering seringlah klo geratis ongkir Rp.0. ya shopee.,Shopee
Pengguna Google,5,sangat memudahkan untuk berbelanja dan sangat puas skli belanja di shopee,Shopee
Pengguna Google,5,memudahkan dalam berbelanja online,Shopee
Pengguna Google,5,mudah lkp banyak diskon,Shopee
Pengguna Google,5,"uhuhuhhu aku suka banget,",Shopee
Pengguna Google,1,"knp si skrg shopee lama bgt pengiriman nye, pdhl pedagang udh ngirim cepet biasanye paket saya harusnye sampe 1-2 harian skrg malah lama bgt hampir seminggu nunggu pket doang, g pernah semuak ini sama shopee",Shopee
Pengguna Google,5,selalu memuaskan,Shopee
Pengguna Google,5,Tolong donk untuk pihak shopie agar lbh memperhatikan kepuasan pelanggan. Terutama pada jasa Pembelian COD agar via jasa kirim JNT dan JNE di aktifkan diatiap Toko. Saya lbh puas pelayanan kurir JNT dan JNE 🙏🙏🙏🙏🙏🙏,Shopee
Pengguna Google,5,sangat memuaskan,Shopee
Pengguna Google,5,puas banget apa yg dibeli dishopee produknya Murah murah. top deh,Shopee
Pengguna Google,5,baik dan mudah sekali,Shopee
Pengguna Google,1,"paket saya dah sminggu gak nyampe"",sudah melewati estimasi, sekarang disuruh 3-4 hari nunggu",Shopee
Pengguna Google,5,👍 👍 👍,Shopee
Pengguna Google,1,gimana kok gk bisa untuk pakek COD gk ada saya tolak .malahan pesanan saya belum datang 2.mohon kasih penjelasan .,Shopee
Pengguna Google,5,"bagus sih, slm ini blajar online d shopee slalu sesuai, top bgt intinya",Shopee
Pengguna Google,5,"belanja lewat shopee lbh praktis,dan murah LG",Shopee
Pengguna Google,5,saya sangat puas belanja di shopee,Shopee
Pengguna Google,5,luvv shope,Shopee
Pengguna Google,5,memudahkan,Shopee
Pengguna Google,5,puas,Shopee
Pengguna Google,5,mudah untuk order barang,Shopee
Pengguna Google,5,okkk,Shopee
Pengguna Google,5,baguss,Shopee
Pengguna Google,1,"pengiriman lama, banyak potongan",Shopee
Pengguna Google,1,kurir nya parah spx gk mau di ajak COD gk mau ngirim paket nyuruh tf nyuruh ngambil,Shopee
Pengguna Google,5,"Maaf,,Saya kasi bintang 1,disini banyak toko yg berdagang menipu..saya pesan 2 buah lem kaca..dan saya bayar 2 buah..setelah saya buka isi nya 1 buah..saya lakukan komplain sampai sekarang belum dibalas²..hati² lah buat kita semua untuk memilih toko diaplikasi shopee ini..untuk aplikasi ini agar dapat menyaring toko² yg dapat dipercaya..trmksh kepada toko /sailer yg sdh sering melakukan penipuan ya..semoga hasil dari perbuatan mu membuat sehat² dirimu dan klrgamu..",Shopee
Pengguna Google,3,jasa kirim nya sangat buruk paket tdk pernah tepat waktu,Shopee
Pengguna Google,5,mudah dan cepat,Shopee
Pengguna Google,5,sejauh ini selalu puas dengan shopee,Shopee
Pengguna Google,5,sangat mantap,Shopee
Pengguna Google,5,tujuan belanja online yaa shopee semua yg dibutuhkan ada disini,Shopee
Pengguna Google,5,rekomendasi,Shopee
Pengguna Google,5,"Shopee is the best .update terus, banyak promosi dan ongkir gratis pastinya ,apalagi untuk Saya emak emak 😁 terus amanah yaa shopee kuu 🥰..",Shopee
Pengguna Google,1,tolong kembalikan jnt atau shopee buat pengiriman yang pakai asuransi sendiri. Ini paket saya sudah 5 hari masih di jakarta pakai ekspedisi JNE. posisi beli di jakarta yakali barang gak gerak sama sekali,Shopee
Pengguna Google,3,tolong dong di benerin lagi aplikasi nya. saya setiap cek paket status masih di Depok/jakarta. tau2 pas sore paketnya Dateng ke rumah. ga sesuai bgt sama apa yg ada di aplikasi.,Shopee
Pengguna Google,5,Semoga makin sukses makin amanah,Shopee
Pengguna Google,4,cantumkan no TLP dr kurir,Shopee
Pengguna Google,2,sangat kecewa sekarang shopee tidak ada pengiriman Lewat JNT lagi padahal kalo pengiriman di spx di tempat saya itu lama banget saat barang sudah sampai di aplikasi TPI kalo di kurir nya gak di cht sampai² barang kena retur trus juga spx jauh banget dan pelayanan di tempat kami lama,Shopee
Pengguna Google,5,Pelayanan baik. Ada gratis ongkir juga. Masa pengecekan barang relatif lama.,Shopee
Pengguna Google,5,emng shope enk bgt buat belanja mudah cepet dan asli proudknya bagus semua,Shopee
Pengguna Google,5,bagus buat belanja,Shopee
Pengguna Google,4,"makin ke sini setiap baru buka shopee kaya buka tito shop, langsung larinya ke video shop, kaya pertama kali itu loh buka shope ya ke beranda jangan langsung video, kita niat online shop bukan mantengin video, klo ada cara yg lain boleh kasih tau, intinya males tiap buka langsung video",Shopee
Pengguna Google,5,alhamdulillah belanja d Shopee penjual ny slalu amanah,Shopee
Pengguna Google,2,"Untuk fitur s pinjamnnya sekiranya belum siap untuk fitur pinjaman di hapus aja fiturnya, lama banget pengajuan kecil aja lama apalagi gede. Track record juga bagus hadew mana gak bisa di cancel lagi udah terlanjur badmood",Shopee
Pengguna Google,5,Good Luck,Shopee
Pengguna Google,1,knp ini app selalu aktif sendiri setiap buka aplikasi lain,Shopee
Pengguna Google,1,mau co lampu ae leren di angel'',Shopee
Pengguna Google,5,ok keren trus jaya,Shopee
Pengguna Google,2,tlng jika ada customer return barang jika ada kendala permsalah di beritahu. dan apabila menanyakan ke permasalahan ke cs tlng di blz chatnya.,Shopee
Pengguna Google,4,bintang yg bicara,Shopee
Pengguna Google,1,"Hallo Shopee, Siapa sih yang punya ide pengembalian barang langsung disetujui shopee ? Sangat merugikan banget ke penjual , Tolong shopee pecat saja yang punya kebijakan konyol ini !",Shopee
Pengguna Google,2,suka ngeleg lemot g bisa cod bisa cod itu kadang¹ doang kata aku si jangan download shopee karena layanannya buruk kalo g percaya saya kasi Bukti¹ kalo shopee itu layanannya buruk di banding toktok dan lazada shopee selalu pura¹ bego supaya saya g bisa cod itu aja kalo yg pemarah Jagan chat shopee ya nanti malah makin dibuat emosi,Shopee
Pengguna Google,1,buat pihak shopee. mohon di tinjau ulang untuk kasus2 pembelian yang dipending pengiriman oleh kurir ketika sampai ditempat tujuan dan tidak pernah sampai kepembeli. dan tiba2 setelah berputar 2 hari barang tersebut malah diretur ke penjual. disinilah kerugian seller karena barang yg diretur isi dalam pengirimannya kebanyakan sudah ditukar dengan barang lain.,Shopee
Pengguna Google,4,aplikasi nya sudah mulai delay..mentok logo trus keluar sendiri,Shopee
Pengguna Google,5,shopee terbaik untuk belanja online,Shopee
Pengguna Google,5,alhamdulillah.. mempermudah buat belanja apa aja ada,Shopee
Pengguna Google,5,Payah ongkir mahal mahal meskipun pake gratis ongkir 0 rp,Shopee
Pengguna Google,5,gooood,Shopee
Pengguna Google,5,membantuuu banget,Shopee
Pengguna Google,5,pengiriman tepat waktu,Shopee
Pengguna Google,5,bagusssss bangetttt,Shopee
Pengguna Google,5,ke pihak perusahaan shopee minta bantuannya agar spaylatter segera dikembalikan,Shopee
Pengguna Google,1,pengiriman lambat sekali,Shopee
Pengguna Google,5,sangat baik dan puas,Shopee
Pengguna Google,2,"Aplikasi Kikir! mau menggunakan Voucher garansi tepat Waktu pun Dikenakan Minimal Belanja, Udah Gitu Minimal Belanjanya Harus Di Atas 100 RB Untuk Voucher Yang cuma bernilai 10 RB, Padahal voucher itu bentuk tanggung jawab dan permintaan maaf Untuk Konsumen. benar benar kikir!",Shopee
Pengguna Google,1,"Mengecewakan... Sistem Pembayaran Saja Di Anak Tiri Kan (COD), Saya Mesen Barang Dari 5 April 2025 Sampe Sekarang 10 April 2025 Barang Blm Sampe Kota Tujuan. (Molor Di Kota Orang) Ngontek Shopee Nya Overload Gara2 Sistem Pembayaran (COD). Yg Bikin Lucu Nya Harus Mengganti Sistem Pembayaran Yg Bisa Di Bantu Dari Pusat Dengan Mentransfer Pembayaran Tersebut Ke Rekening Orang Gudang Biar Paket Bisa Segera Di Proses Cepat Ke Kota Tujuan... ""Ada Permainan Gelap Yang Sedang Di Lakukan Kaya Nya""?👎👎👎",Shopee
Pengguna Google,1,"Lebih baik ganti aja tempat belanja online, gua belanja di Shopee terus tapi pengajuan spaylater dan spinjam ditolak terus. Mendingan belanja di tempat lain aja",Shopee
Pengguna Google,5,semua ada,Shopee
Pengguna Google,5,Gampang utk bertransaksi dan banyak promonya,Shopee
Pengguna Google,5,Disuruh like sama app,Shopee
Pengguna Google,1,"shopee kacau sekarang, pemesanan sama2 dijakarta 1 Minggu belum juga sampai,udah melebihi estimasi.bikin kapok konsumen",Shopee
Pengguna Google,2,"saya lumayan di buat kecewa sama aplikasi ini, 3 kali saya pesan barang dan gaada yang sampai. barang udh sampai kota tujuan tapi kurir gamau antar di tunda sampai berhari"" dgn alasan yang ga masuk akal, di tanya ga respon dll. smpai barangnya saya suruh retur ke toko lagi alhasi gaada yang sampai!!! mending tik tok shop 3 hari udh sampai tujuan",Shopee
Pengguna Google,5,Shopee belanja online tèrbaik menyediakan berbagai produk jangan ragu dan bimbang bagi yang hobi belanja online shopee temptanya terimakasih,Shopee
Pengguna Google,1,sy tidak suka sekali setiap membuka shopee langsung di alihkan ke shopee video & live.,Shopee
Pengguna Google,5,sangat membantu sekali,Shopee
Pengguna Google,4,the best,Shopee
Pengguna Google,5,"Shoppe mantaaaaap 100%, bisa berbelanja dan barang barang terjamin original kualitasnya bagus, thanks seblomnya",Shopee
Pengguna Google,4,kenapa bintang 4 karana tidak ada yg sempurna kecuali allah,Shopee
Pengguna Google,5,top,Shopee
Pengguna Google,2,mantav ajalah,Shopee
Pengguna Google,5,pokoknya 👍,Shopee
Pengguna Google,5,pemesanan di aplikasi Shopee tidak pernah terlambat/selalu tepat waktu trimakasih dengan ada nya aplikasi Shopee bisa mempermudah ibu ibu belanja online,Shopee
Pengguna Google,5,"BAGUS UNTUK BELANJA ONLINE.. UNTUK MENGHINDARI PENIPUAN, MOHON TOKO ONLINE YG TIDAK JELAS DI BLOKIR SAJA!!",Shopee
Pengguna Google,5,Saya baru memakai akun ini,Shopee
Pengguna Google,1,"ongkir tambah mahal semenjak tidak bekerjasama lagi dengan j&T belanja 50ribu, ongkir 60-100rbu gilaaaaa belum lagi pengiriman dari SPX luaaaaamaaaaaa estimasi pengiriman Skrang memakan waktu 7-10hari yg biasanya 3-5 hari, sangat kecewa! seharusnya jika ongkir (SPX) dinaikkan, layanan juga ditingkatkan.",Shopee
Pengguna Google,5,sangat bermanfaat,Shopee
Pengguna Google,5,semoga barang2 si shopee kedepannya lebih berkwalitas tapi harga tetap terjangkau,Shopee
Pengguna Google,3,terlalu banyak iklan,Shopee
Pengguna Google,5,sippp,Shopee
Pengguna Google,5,creative,Shopee
Pengguna Google,1,Sistem sopee nya eror nggak pandang akun seenaknya sendiri batalkan pesanan . Php pelangan setia perlu perbaruan sistemnya sering mbatalin pesanan padahal akun lama sudah platinum pula . Tapi suka2nya batalin pesenan pelangan. Sering ngebug parah.,Shopee
Pengguna Google,5,Makin kesini aplikasi makin ok,Shopee
Pengguna Google,1,mending jnt adain lagi aja soalnya shopee express itu lama menurut saya gak satset. payah.....!,Shopee
Pengguna Google,5,alhamdulillah berkat ada Shopee lebih mudah kita pesan barang,Shopee
Pengguna Google,5,bagus bagus produknya,Shopee
Pengguna Google,5,loveit,Shopee
Pengguna Google,5,🙏,Shopee
Pengguna Google,5,dengan ada nya soppy sangat membantu kami untuk memenuhi kebutuhan apapun dan produk2nya cukup bagus dan terjangkau,Shopee
Pengguna Google,5,mantaps,Shopee
Pengguna Google,5,Mantapppp,Shopee
Pengguna Google,1,Apa aja ada dan murah,Shopee
Pengguna Google,5,"shopee sgt profesional dlm melayani kastamer ,semangat trs",Shopee
Pengguna Google,3,"Sebelumnya saya memohon maaf terlebih dahulu atas Rating ini🙏, kami memiliki beberapa ulasan yaitu akhir akhir ini banyak teman saya bahkan tetangga saya yang mengeluh atas lambatnya pengiriman, apakah hal ini semenjak pindahnya JNT Express? semoga saja tidak. Kami harap kepada pihak kurir SPX dapat lebih responsif dan lebih cepat melakukan pengiriman paket daripada kurir JNT Express🙏. Mohon maaf dari perkataan di atas saya yang kurang mengenakkan🙏 Mohon di respon secepatnya.",Shopee
Pengguna Google,1,spx kirimannya lama banget kurir nya hadeeh,Shopee
Pengguna Google,1,Aplikasi tidak bagus,Shopee
Pengguna Google,4,"parahh nih paket stuck di tgl 08 gak jalan2 sampai sekarang,tolong min di perbaiki lagi, estimasi tgl 9 nyampe sampai sekarang belum sampai2 padahal masih daerah Jabodetabek",Shopee
Pengguna Google,4,tolong shopee??? Mb berat bgt di hp ram2 saya hangat trs.. Bikin 44mb byar ngk lemot...mutusin exit saja tdk di respon males..,Shopee
Pengguna Google,5,"terima kasih shopee,, apk ini sangat membantu saya untuk belanja online",Shopee
Pengguna Google,5,"WOI PLIS SHOPEE INI UDAH LAH MURAH MURAH, SERING NGASIH DISKON, BUAT LO YANG BIKIN SHOPEE SEMOGA MASUK SURGA YA PAK 😭😭😭",Shopee
Pengguna Google,3,barang gak sesuai,Shopee
Pengguna Google,5,mantul,Shopee
Pengguna Google,3,Aplikasi Shopee smakin kesini loding buka nya lemot tolong untuk di perbaiki cuman itu aja,Shopee
Pengguna Google,5,lebih lengkap dr toko olshp lain👍,Shopee
Pengguna Google,5,shopee ok,Shopee
Pengguna Google,5,Untuk Shopee barang yang kualitasnya tidak baik mohon lebih diseleksi lagi.,Shopee
Pengguna Google,5,"Dari sisi performa, aplikasinya jauh lebih ringan. Gue buka beberapa menu cepet banget loading-nya. Gak ada lagi tuh momen stuck di loading screen.",Shopee
Pengguna Google,1,"PENCAIRAN PINJAMAN SANGAT LAMBAT, TIDAK SEPERTI DULU. LEBIH BAIK AMBIL DARI SEBELAH. VERIFIKASI LALU LANGSUNG CAIR. PADAHAL SAYA TIDAK PERNAH TELAT. LIMIT 7,5JT TETAPI MENCAIRKAN 2JT SAJA TIDAK SANGGUP. BAGAIMANA ITU??? UDAH TUMPUR??? SANGAT MENGECEWAKAN LEBIH BAIK JANGAN DI BUAT LIMIT BANYAK JIKA MENCAIRKAN SEDIKIT SAJA TIDAK SANGGUP. CHAT CS ALASANNYA PENCAIRAN MENINGKAT. BERARTI SHOPEE SUDAH TIDAK SANGGUP LAGI MENCAIRKAN.",Shopee
Pengguna Google,1,akunn ku dibatasi ada saldonya ngga bisa diambil lol banget !,Shopee
Pengguna Google,4,olshop yang merugikan pembeli. ketika kita sudah membeli barang dan barang yang dikirim oleh penjual tidak sesuai dengan diskripsi pembeli tidak bisa komplain dan barang tidak bisa dikembalikan ke penjual dengan aman oleh sistem shopee. pembeli dengan terpaksa mau tidak mau harus menerima barang tersebut dan uang pembayaran di teruskan ke penjual. ini gimana?,Shopee
Pengguna Google,5,belanja jadi. mudah bisa sambil tiduran,Shopee
Pengguna Google,5,aman,Shopee
Pengguna Google,5,paling suka bngt klo belanja di shopee,Shopee
Pengguna Google,5,gampang transaksinya,Shopee
Pengguna Google,5,apk yg bagus..,Shopee
Pengguna Google,5,Selama belanja dishopee barang sesuai pesanan.. makin tepat waktu..,Shopee
Pengguna Google,5,tambahkan lagi ekspedisi selain SPX. karena SPX sering abai mengantarkan paket. itu sangat tidak nyaman dan mengecewakan. lebih baik J&t dari pada SPX,Shopee
Pengguna Google,5,"mudah belanja, pengembalian barang cepat. banyak pilihan",Shopee
Pengguna Google,5,aplikasi yang sangat membatu,Shopee
Pengguna Google,4,bagus dan masih setia belanja dishopee,Shopee
